Source,Title,Content,Section,URL,Date
La Jornada: Deportes,Copa Laver,"El equipo del resto del mundo tomó ventaja de 8-4 en la Copa Laver sobre la selección de Europa. Los triunfos de los estadunidenses Taylor Fritz (en la imagen) y Frances Tiafoe contra el alemán Alexander Zverev y el ruso Daniil Medvedev, respectivamente, fueron fundamentales para que los comandados por John McEnroe tomaran la delantera en la justa que define hoy al campeón que acumule 13 puntos en Berlín.",Deportes,https://www.jornada.com.mx/2024/09/22/deportes/a10n3dep?partner=rss,22/09/2024
La Jornada: Deportes,"Cruz Azul, intratable; vence 1-0 a Chivas y afianza superliderato","Hay partidos que marcan la agenda de Cruz Azul. Después del clásico joven con el América, la rivalidad contra el Guadalajara tiene un valor especial. Con ese peso de un escenario importante, La Máquina volvió a cantar victoria en el estadio Ciudad de los Deportes (1-0) para mantenerse como único líder en la Liga Mx y seguir en carrera por el campeonato.",Deportes,https://www.jornada.com.mx/2024/09/22/deportes/a27n2dep?partner=rss,22/09/2024
La Jornada: Deportes,Gobierno de la CDMX premia a más de un millar de atletas locales,Más de un millar de atletas capitalinos fueron premiados ayer por su participación en los Juegos Nacionales Conade.,Deportes,https://www.jornada.com.mx/2024/09/22/deportes/a11n1dep?partner=rss,22/09/2024
La Jornada: Deportes,Leyendas del pancracio regresan a la Coliseo en el Día nacional del luchador,"Un hombre, en otras ocasiones una mujer, con una máscara sube al ring de la arena Coliseo, la afición lo ovaciona, no importa si es rudo o técnico, todos saben que está en ese cuadrilátero para arriesgar la vida en medio de uno de los espectáculos más vistosos, folclóricos y polémicos del deporte: la lucha libre. Místico, Octagón y Atlantis, leyendas de esta disciplina, fueron ayer representantes históricos en una función con motivo del Día nacional del luchador y la lucha libre.",Deportes,https://www.jornada.com.mx/2024/09/22/deportes/a27n1dep?partner=rss,22/09/2024
La Jornada: Deportes,"Jiménez, en plan goleador; brilla en triunfo del Fulham","Raúl Jiménez anotó de nuevo con el Fulham en la Liga Premier inglesa. El delantero mexicano, de 33 años, abrió el marcador en Craven Cottage ante el Newcastle United y encaminó la victoria por 3-1 en la quinta fecha.",Deportes,https://www.jornada.com.mx/2024/09/22/deportes/a10n1dep?partner=rss,22/09/2024
La Jornada: Deportes,"Norris consigue la pole  en el GP de Singapur; Checo, fuera del top-10","El mexicano Sergio Pérez (Red Bull) entró en un socavón. Arrancó des-de el fondo, esperanzado que sus neumáticos le ayudarían a remontar, pero terminó lejos de los dos pilotos que disputan el título mundial de la Fórmula 1 en la calificación al Gran Premio de Singapur. Ubicado en el lugar 13, el tapatío finalizó otra carrera poco memorable respecto del rendimiento de Lando Norris (McLaren) y el tricampeón mundial Max Verstappen, primero y segundo en la parrilla de salida, respectivamente.",Deportes,https://www.jornada.com.mx/2024/09/22/deportes/a10n2dep?partner=rss,22/09/2024
La Jornada: Economía,Para tomar en cuenta,"En la semana que inicia se darán a conocer diversos reportes, como inflación, ventas al menudeo, indicador de actividad económica, balanza comercial y anuncio de política monetaria, entre otros.",Economía,https://www.jornada.com.mx/2024/09/22/economia/015n3eco?partner=rss,22/09/2024
La Jornada: Economía,Impulsa la CRE infraestructura para autos eléctricos,"Las disposiciones administrativas en materia de electromovilidad emitidas por la Comisión Reguladora de Energía (CRE) no sólo impulsarán el desarrollo de la infraestructura para el uso de automóviles eléctricos e híbridos, sino también el ordenamiento en el Sistema Eléctrico Nacional (SEN), de acuerdo con el propio regulador.",Economía,https://www.jornada.com.mx/2024/09/22/economia/015n2eco?partner=rss,22/09/2024
La Jornada: Economía,"Joseph E. Stiglitz, Kevin P. Gallagher, Martín Guzmán y Marilou Uy Especial para La Jornada: El FMI debe poner fin a sus destructivos recargos",,Economía,https://www.jornada.com.mx/2024/09/22/economia/014a1eco?partner=rss,22/09/2024
La Jornada: Economía,EU prohibirá software y hardware chinos en vehículos,"Washington. El Departamento de Comercio de Estados Unidos propondría el lunes prohibir el software y hardware chinos en los vehículos conectados y autónomos en las carreteras del país debido a preocupaciones de seguridad nacional, dijeron fuentes a Reuters.",Economía,https://www.jornada.com.mx/2024/09/22/economia/014n1eco?partner=rss,22/09/2024
La Jornada: Economía,Cifras verdes,"* Como llave de los programas de planeación de ciudades inteligentes y verdes, la bicicleta ha recuperado relevancia en los proyectos urbanos.",Economía,https://www.jornada.com.mx/2024/09/22/economia/013n2eco?partner=rss,22/09/2024
La Jornada: Economía,Tribunal da 5 días a X para validar a su representante legal en Brasil,"Río de Janeiro., La red social X nombró un representante legal en Brasil, una de las exigencias para volver a funcionar en el país, pero seguirá suspendida hasta cumplir otros requisitos judiciales. El Tribunal Supremo de Brasil dio a la plataforma social X, propiedad de Elon Musk, cinco días para presentar documentos que validen a su nuevo representante legal en el país, mostró el sábado una decisión judicial.",Economía,https://www.jornada.com.mx/2024/09/22/economia/014n2eco?partner=rss,22/09/2024
La Jornada: Economía,"Seguridad energética, amenazada a nivel mundial por tensiones geopolíticas: WEF","La transición energética a nivel global observa avances, en particular en las economías desarrolladas, así como China y Brasil. No obstante, la equidad ha retrocedido y las tensiones geopolíticas causan incertidumbre en la seguridad energética, revela un informe del Foro Económico Mundial (WEF, por sus siglas en inglés).",Economía,https://www.jornada.com.mx/2024/09/22/economia/015n1eco?partner=rss,22/09/2024
La Jornada: Economía,El imperio de la bicicleta recupera terreno en Pekín,"Pekín. Un recién llegado a Pekín puede tener cierta paranoia, confundida con certeza, de que será atropellado. Más temprano que tarde un auto, bicicleta, motocicleta o triciclo podría darle un empujón y dejarle a un costado de la acera sobándose los raspones entre la risa y el asombro, buscando curitas en una tienda de conveniencia.",Economía,https://www.jornada.com.mx/2024/09/22/economia/013n1eco?partner=rss,22/09/2024
La Jornada: Cultura,"Manuel Ahumada, un dibujante “demasiado viejo para el punk, pero muy joven para morir”","Era “demasiado viejo para el punk, pero muy joven para morir”, dijo de Manuel Ahumada (1956-2014) Gonzalo Rocha, ambos moneros y colaboradores de La Jornada. “Un día se elevó de más y ahora nos mira desde el cosmos, acompañado por dioses aztecas, ángeles y astronautas del Apolo 11”, agregó en referencia al día que aquél falleció y a esos personajes que eran frecuentes en su imaginario y su obra.",Cultura,https://www.jornada.com.mx/2024/09/22/cultura/a05n1cul?partner=rss,22/09/2024
La Jornada: Cultura,Elena Poniatowska: El Grito,"En la madrugada del 16 de septiembre del 1810, el “Grito de Independencia”, que según la historia dio el cura Miguel Hidalgo y Costilla en el pueblo de Dolores, Guanajuato, rasgó el cielo e hizo que estallara el movimiento de Independencia.",Cultura,https://www.jornada.com.mx/2024/09/22/cultura/a04a1cul?partner=rss,22/09/2024
La Jornada: Cultura,Brasil! Brasil! revela una visión vibrante del Modernismo,"Berna. La exposición Brasil! Brasil!: The Birth of Modernism (¡Brasil! ¡Brasil!: El nacimiento del Modernismo0, inaugurada en el Zentrum Paul Klee, ofrece una visión vibrante de ese movimiento artístico en el país sudamericano a lo largo de la obra de 10 artistas, cinco de ellos autodidactas y poco conocidos internacionalmente. Varias de las 130 obras expuestas han salido de Brasil por primera vez. La muestra coincide temáticamente con la Bienal de Venecia, donde más de la mitad de los artistas aquí presentes también participan.",Cultura,https://www.jornada.com.mx/2024/09/22/cultura/a02n1cul?partner=rss,22/09/2024
La Jornada: Cultura,Secretario de Arte y Cultura de Morena rinde su informe de actividades,"El Secretario de Arte y Cultura del Comité Ejecutivo Nacional (CEN) de Morena, Tomás Pliego Calvo, indicó que por medio de la participación de las 22 comisiones estatales de arte y cultura, artistas, creadores, promotores, gestores culturales, colectivos y cooperativas, organizados a partir del plan de acción de la secretaría, “realizaron tareas y actividades en defensa de la Cuarta Transformación (4T), promoviendo una cultura incluyente y equitativa que luchó y lucha contra el clasismo, el racismo, el machismo y el fascismo”.",Cultura,https://www.jornada.com.mx/2024/09/22/cultura/a03n2cul?partner=rss,22/09/2024
La Jornada: Cultura,Entusiastas asistentes y la OSM festejaron en las Islas de CU 114 años de la UNAM,"El rugido puma resonó a todo volumen este sábado en las Islas de Ciudad Universitaria (CU), donde la Universidad Nacional Autónoma de México (UNAM) celebró su 114 aniversario con un concierto memorable a cargo de la Orquesta Sinfónica de Minería (OSM).",Cultura,https://www.jornada.com.mx/2024/09/22/cultura/a03n1cul?partner=rss,22/09/2024
Expansión - Economía,Carlos Slim critica el sistema de pensiones en México y pide combatir la pobreza,El hombre más rico de México dice que los recursos que reciben actualmente los mayores de 65 años debería usarse para sacar a 6 millones de personas de la pobreza extrema.,Economía,https://expansion.mx/economia/2024/09/22/carlos-slim-critica-pensiones,22/09/2024
Expansión - Economía,"Anuncios de inversión en México suman 59,900 mdd en primeros nueve meses de 2024",La Secretaría de Economía identifica 197 anuncios públicos entre enero y septiembre. Estados Unidos encabeza los anuncios.,Economía,https://expansion.mx/economia/2024/09/22/anuncios-de-inversion-en-mexico-suman-59-900-mdd-en-primeros-nueve-meses-de-2024,22/09/2024
Expansión - Tecnología,CFE Telecom perfila a nuevo CEO para impulsar el proyecto de internet,"Según dos fuentes con conocimiento del tema, al interior de la compañía se ha puesto sobre la mesa el nombre de Emiliano Calderón Mercado para ser el nuevo CEO de la estatal de telecomunicaciones.",Tecnología,https://expansion.mx/tecnologia/2024/09/22/cfe-telecom-perfila-nuevo-ceo,22/09/2024
Expansión - Tecnología,Cómo Caliente pasó de anunciar apuestas a transmitir la Champions League,La compañía ha entrado a la ‘guerra del streaming deportivo’ para captar una parte de este nicho de mercado y con ello consolidar su principal negocio: las apuestas.,Tecnología,https://expansion.mx/tecnologia/2024/09/22/caliente-champions-league,22/09/2024
La Jornada: Deportes,Dos olímpicos conquistan  Zúrich,"Los campeones olímpicos Remco Evenepoel (imagen) y Grace Brown conquistaron ayer las pruebas de contrarreloj en el Mundial de Ciclismo, que se celebra en Suiza. Mientras Brown, una australiana de 32 años, se proclamó campeona del mundo por primera vez tras quedar segunda en los últimos dos años, Evenepoel revalidó su título en 46.1 kilómetros en Zúrich, con un tiempo de 53 minutos y 2 segundos. El belga de 24 años competirá en la carrera de ruta el domingo.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a12n3dep?partner=rss,23/09/2024
La Jornada: Deportes,Charlyn Corral logra doblete y mantiene el invicto de Pachuca; empata 3-3 con Chivas,"En un duelo vertiginoso, Charlyn Corral firmó un doblete para que Pachuca igualara 3-3 con Chivas y se mantuviera invicto en los primeros puestos, en la jornada once del torneo Clausura 2024 de la Liga Mx Femenil. Las Tuzas suman 29 unidades y estaban a la espera del duelo entre Tigres y Tijuana para confirmar el liderato, mientras las tapatías se ubicaron en el quinto puesto con 20 unidades en una de sus temporadas más irregulares.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a09n2dep?partner=rss,23/09/2024
La Jornada: Deportes,"Pumas sufre de más, pero rescata victoria 1-0 con Xolos","Pumas sufrió de más, pero rescató este domingo el importante triunfo 1-0 ante los Xolos de Tijuana, resultado que lo catapultó a zona de liguilla, en duelo correspondiente a la jornada nueve del torneo Apertura 2024 de la Liga Mx, efectuado en el estadio Olímpico Universitario.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a09n1dep?partner=rss,23/09/2024
La Jornada: Deportes,"Alcaraz da el triunfo decisivo para Europa, campeón de la Copa Laver",París. Europa conquistó ayer la Copa Laver de tenis ante el combinado del resto del mundo gracias a una victoria del español Carlos Alcaraz sobre Taylor Fritz en el último duelo de singles.,Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a11n2dep?partner=rss,23/09/2024
La Jornada: Deportes,Jefes continúan invictos; superan 22-17 a Halcones,Atlanta. Patrick Mahomes lanzó un par de pases de anotación y la defensiva de Kansas City realizó un par de defensas tardías para mantener a los Jefes invictos al vencer 22-17 a los Halcones de Atlanta.,Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a35n2dep?partner=rss,23/09/2024
La Jornada: Deportes,Tigres batallan para vencer al último lugar del torneo,"Tras un duelo que fue más complejo de lo esperado, Sebastián Córdova logró darle a Tigres el triunfo 1-0 sobre el sotanero Ciudad Juárez, en la jornada nueve del torneo Clausura 2024 de la Liga Mx. Con la victoria, los felinos escalaron al segundo puesto de la tabla general con 20 unidades, a dos puntos de diferencia del líder Cruz Azul.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a35n1dep?partner=rss,23/09/2024
La Jornada: Deportes,"Dallas, de la esperanza a la frustración","Lamar Jackson y Baltimore resistieron un intento de remontada de Dallas, que llegó tarde. Con dos anotaciones del estelar mariscal de campo, los Cuervos derrotaron 28-25 a los Vaqueros en un encuentro marcado por el suspenso de los minutos finales.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a11n1dep?partner=rss,23/09/2024
La Jornada: Deportes,Lando Norris supera a Verstappen en el Gran Premio de Singapur,"Singapur. Lando Norris sorteó un par de sustos con los muros al ganar con contundencia el Gran Premio de Singapur, aunque apenas pudo recortar siete puntos a la diferencia de Max Verstappen como líder del campeonato de la Fórmula Uno. El resultado para el mexicano Sergio Pérez fue completamente inesperado, al terminar en décimo lugar y con muchas dificultades para rebasar, con lo que se llevó el último punto que repartió esta carrera.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a12n1dep?partner=rss,23/09/2024
La Jornada: Deportes,Tercer cuadrangular  del mexicano Jonathan  Aranda con Tampa Bay,"St. Petersburgo., El mexicano Jonathan Aranda pegó cuadrangular por tercer partido consecutivo con los Rays de Tampa Bay, que vencieron 4-3 a los Azulejos y completaron una barrida en serie de tres juegos.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a12n2dep?partner=rss,23/09/2024
La Jornada: Deportes,Haaland marca su gol 100 en empate del City,"Erling Haaland marcó su gol 100 con el Manchester City. Para el delantero comparado con un androide, más que un número es historia pura. El noruego puso adelante a su equipo ante el Arsenal, que se quedó con 10 jugadores, pero también inspiró el empate 2-2 durante los últimos minutos, que John Stones se encargó de sentenciar.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a10n1dep?partner=rss,23/09/2024
La Jornada: Deportes,Alerta por lesión de Santi Giménez,"El delantero mexicano Santiago Giménez encendió las alarmas del Feyenoord tras salir de cambio en la primera mitad del encuentro en el que su equipo superó 2-0 al NAC Breda en la Liga de Países Bajos. El tricolor tuvo una aparente molestia muscular, que no le permitió abandonar el campo por su propio pie y fue sustituido.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a10n2dep?partner=rss,23/09/2024
La Jornada: Deportes,Marlene Santos Alejo: Balance de la jornada,"Por increíble que parezca,    los equipos millonetas y favoritos de la Liga Mx sufren hasta perder los estribos. América y Monterrey empatan a duras penas, mientras Cruz Azul gana por la mínima ventaja a unas Chivas que sólo consiguen sumar frente a los coleros… Pocas emociones regaló la fecha doble, en la que dieron la nota el quejoso André Jardine, timonel amarillo, e Ivar Sisniega, titular de la Federación Mexicana de Futbol, quien preocupado por las bajas entradas en Estados Unidos, pidió “transmitir mensajes positivos de apoyo a la selección”.",Deportes,https://www.jornada.com.mx/2024/09/23/opinion/a10o1dep?partner=rss,23/09/2024
La Jornada: Economía,"Afores ganan $ 8,359 mdp por gestionar ahorro de trabajadores","Las ganancias que obtuvieron las Administradoras de Fondos para el Retiro (Afore) en los primeros ocho meses de 2024 por cuidar los recursos pensionarios de millones de mexicanos aumentaron 32 por ciento de manera anual, con cifras al cierre de agosto pasado, revelan datos oficiales.",Economía,https://www.jornada.com.mx/2024/09/23/economia/021n1eco?partner=rss,23/09/2024
La Jornada: Economía,Enrique Galván Ochoa: Dinero,"La presidenta de la República    que tomará posesión el próximo martes, Claudia Sheinbaum Pardo, asistió al congreso nacional de Morena y dijo que no será un partido de Estado; habrá una distancia. Sin que nadie se lo pidiera abdicó al título de jefa de partido, quien ya es jefa de Gobierno, jefa de Estado y comandanta suprema de las fuerzas armadas. La organización guinda enarbolará la bandera de la 4T. Fue fundada por el presidente Andrés Manuel López Obrador. Ha anunciado mil veces que se retirará a su quinta de Palenque, donde, asegura, llevará una vida de aislamiento de la política y los políticos. Incluso no recibirá a amigos. Dos de su círculo más íntimo fueron elegidos para dirigir formalmente al partido: Luisa María Alcalde, como presidenta y Andrés Andy López Beltrán como secretario de Organización. Serán sus ojos y su voz.",Economía,https://www.jornada.com.mx/2024/09/23/opinion/006o1eco?partner=rss,23/09/2024
La Jornada: Economía,León Bendesky: El ejemplo,"El escritor inglés H.G. Wells apuntó que la Historia y la supervivencia misma dependen de una carrera entre la educación y la catástrofe. Esta idea es adecuada para reflexionar sobre cuestiones que hoy son relevantes como la persistente violencia que hay en el mundo, o bien, la incapacidad de la humanidad para contener la degradación del medio ambiente.",Economía,https://www.jornada.com.mx/2024/09/23/economia/023a1eco?partner=rss,23/09/2024
La Jornada: Economía,Mejoraron condiciones económicas de millones de hogares mexicanos,"La nueva política económica y social que puso en marcha el gobierno del presidente Andrés Manuel López Obrador, que concluye el 30 de septiembre, generó mejores condiciones económicas para millones de hogares mexicanos. Lo hizo a través de programas de transferencias a grupos específicos de población, al elevar las pensiones a adultos mayores y promover el crecimiento real de los salarios, principalmente, coinciden especialistas.",Economía,https://www.jornada.com.mx/2024/09/23/economia/023n1eco?partner=rss,23/09/2024
La Jornada: Economía,Concentra la manufactura el flujo de inversión extranjera: SE,"Entre enero de 2023 y septiembre de 2024, el sector privado realizó 575 anuncios de inversión en México por más de 170 mil 644 millones de dólares, revelan datos actualizados de la Secretaría de Economía (SE).",Economía,https://www.jornada.com.mx/2024/09/23/economia/021n2eco?partner=rss,23/09/2024
La Jornada: Economía,Economía del país transita sin crisis,&#160;,Economía,https://www.jornada.com.mx/2024/09/23/economia/022n1eco?partner=rss,23/09/2024
La Jornada: Economía,Alistan inauguración del Museo Vivo del Muralismo,"A pocos días del final del gobierno del presidente Andrés Manuel López Obrador, concluyeron las obras de restauración, rehabilitación y mantenimiento del Museo Vivo del Muralismo (MVM), que se prevé inaugurar esta semana en el edificio histórico de la Secretaría de Educación Pública (SEP), reconocido como patrimonio mundial de la Organización de Naciones Unidas para la Educación, la Ciencia y la Cultura (Unesco).",Economía,https://www.jornada.com.mx/2024/09/23/economia/015n1eco?partner=rss,23/09/2024
La Jornada: Economía,Carlos Fernández-Vega: México SA,"Los seis gerentes    neoliberales (de Miguel de la Madrid a Enrique Peña Nieto) depredaron el país para entregarlo al gran capital. Lo propio hicieron gobiernos anteriores, disfrazados de “herederos de la Revolución”, aunque ni lejanamente como lo hizo ese sexteto. Sólo para dar una idea, antes del primer sexenio neoliberal (1982-1988) el Estado participaba, de una u otra medida, en 86 por ciento de las ramas de actividad económica nacional.",Economía,https://www.jornada.com.mx/2024/09/23/opinion/022o1eco?partner=rss,23/09/2024
La Jornada: Economía,Denuncian competencia desleal de ambulantes en compraventa de divisas,"Los centros cambiarios, pequeños establecimientos para comprar y vender monedas hasta el equivalente a 10 mil dólares, enfrentan competencia desleal con entidades ambulantes que realizan la misma actividad, de acuerdo con la asociación que representa al sector.",Economía,https://www.jornada.com.mx/2024/09/23/economia/024n1eco?partner=rss,23/09/2024
La Jornada: Economía,David Márquez Ayala: Reporte económico,"Entre los múltiples logros de    la administración que ahora termina, la producción de alimentos y el avance en la autosuficiencia no es, desafortunadamente, uno de ellos. La producción de los cuatro granos básicos de la alimentación mexicana (maíz, trigo, frijol y arroz) ascendió en 2023 a 31.9 millones de toneladas, apenas 1.0% sobre la producción de 2018 (Gráfico 1). Por productos, en el periodo la producción de maíz aumentó 1%, y la de trigo 18.1, y decrecieron la de frijol –38.3% y la de arroz 11.2%.",Economía,https://www.jornada.com.mx/2024/09/23/opinion/024o1eco?partner=rss,23/09/2024
La Jornada: Cultura,De Anahit a María sale de Gran Bretaña a Armenia,"La exhibición Diosa Madre: De Anahit a María, realizada originalmente por el Museo Británico, fue prestada de manera exclusiva por seis meses al Museo de Historia de Armenia, ubicado en la ciudad de Yerevan. La muestra es una reflexión sobre el papel femenino y materno de las distintas deidades de variadas culturas. En la imagen, la cabeza de una estatua de bronce de la diosa Anahit, perteneciente a la cultura persa, que data del siglo I antes de Cristo.",Cultura,https://www.jornada.com.mx/2024/09/23/cultura/a05n2cul?partner=rss,23/09/2024
La Jornada: Cultura,La obra Nombres de combate reúne en el foro La Gruta historias de vida y resistencia,"Hay historias que merecen ser contadas, no sólo porque resultan dolorosas o heroicas, sino “porque son testimonios de vida, cariño y resistencia”, afirmó Martín López Brie, dramaturgo y director de Nombres de combate, obra documental que se presenta a partir de hoy en el foro La Gruta, tras haber enfrentado las dificultades propias de la pandemia.",Cultura,https://www.jornada.com.mx/2024/09/23/cultura/a05n1cul?partner=rss,23/09/2024
La Jornada: Cultura,Hermann Bellinghausen: Stravinski y la vendedora de discos,"La segunda parte de    los años 40 del siglo XX la Ciudad de México debió ser tranquila, optimista, promisoria. El cielo azul y limpio, sin sorprender a nadie, era lo normal desde siempre en la ciudad de los lagos, finalmente derrotados por nosotros, el futuro. Allí se hizo una familia de tantas, venida a menos, parecida a las que salían en las películas de los Soler, Pedro Infante y sobre todo Joaquín Pardavé. La conformaban seis varones y cuatro hembras. A tono con la época, los primeros eran la debilidad de la madre, y sus derechos del hombre, sagrados. Se contaban el alcohólico, el vividor, el perezoso, el que odiaba ser mexicano, el menor de edad y el único que estudió una carrera. Ninguno tenía la obligación de aportar a la casa, que como quiera se la pasaba en dificultades financieras; siempre estaban “arrancados”. Tampoco a mamá le gustaba el trabajo, y papá lo hacía de mala gana, no viendo la hora en que se iría de caza o a escuchar ópera y música clásica con sus amigos. Pronto comenzaría a recibir su pensión de burócrata.",Cultura,https://www.jornada.com.mx/2024/09/23/cultura/a04a1cul?partner=rss,23/09/2024
